,level_0,Unnamed: 0,index,Symbol,Name,Market Cap,Sector
3965,3965,3965.0,4564.0,RXST,RxSight Inc. Common Stock,1076545863.0,Healthcare
3966,3966,3966.0,4565.0,RXT,Rackspace Technology Inc. Common Stock,554906369.0,Information Technology
3967,3967,3967.0,4566.0,RYAM,Rayonier Advanced Materials Inc. Common Stock,269590689.0,Materials
3968,3968,3968.0,4567.0,RYAN,Ryan Specialty Holdings Inc. Class A Common Stock,23354291223.0,Information Technology
3969,3969,3969.0,4568.0,RYI,Ryerson Holding Corporation Common Stock,1482955252.0,Industrials
3970,3970,3970.0,4569.0,RYN,Rayonier Inc. REIT Common Stock,4560765893.0,Real Estate
3971,3971,3971.0,4570.0,RYTM,Rhythm Pharmaceuticals Inc. Common Stock,924461324.0,Healthcare
3972,3972,3972.0,4571.0,RZB,Reinsurance Group of America Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056,1681520636.0,Financials
3973,3973,3973.0,4573.0,RZLT,Rezolute Inc. Common Stock (NV),75864788.0,Healthcare
3974,3974,3974.0,4574.0,S,SentinelOne Inc. Class A Common Stock,4260675943.0,Information Technology
3975,3975,3975.0,4575.0,SABR,Sabre Corporation Common Stock,1228603038.0,Information Technology
3976,3976,3976.0,4576.0,SABRP,Sabre Corporation 6.50% Series A Mandatory Convertible Preferred Stock,17967489286.0,Information Technology
3977,3977,3977.0,4577.0,SABS,SAB Biotherapeutics Inc. Common Stock,44496182.0,Healthcare
3978,3978,3978.0,4579.0,SACC,Sachem Capital Corp. 6.875% Notes due 2024,1036159224.0,Real Estate
3979,3979,3979.0,4580.0,SACH,Sachem Capital Corp. Common Shares,155773937.0,Real Estate
3980,3980,3980.0,4582.0,SAFT,Safety Insurance Group Inc. Common Stock,1014274771.0,Financials
3981,3981,3981.0,4585.0,SAGE,Sage Therapeutics Inc. Common Stock,2827942856.0,Healthcare
3982,3982,3982.0,4586.0,SAH,Sonic Automotive Inc. Common Stock,1728124089.0,Consumer Discretionary
3983,3983,3983.0,4587.0,SAIA,Saia Inc. Common Stock,9285145661.0,Industrials
3984,3984,3984.0,4588.0,SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION Common Stock,6106440568.0,Information Technology
3985,3985,3985.0,4590.0,SAL,Salisbury Bancorp Inc. Common Stock,137628720.0,Financials
3986,3986,3986.0,4591.0,SALM,Salem Media Group Inc. Class A Common Stock,25189136.0,Consumer Discretionary
3987,3987,3987.0,4592.0,SAM,Boston Beer Company Inc. (The) Common Stock,3799081454.0,Consumer Staples
3988,3988,3988.0,4593.0,SAMA,Schultze Special Purpose Acquisition Corp. II Class A Common Stock,215943750.0,Financials
3989,3989,3989.0,4595.0,SAMG,Silvercrest Asset Management Group Inc. Class A Common Stock,284835194.0,Financials
3990,3990,3990.0,4596.0,SANA,Sana Biotechnology Inc. Common Stock,1177730806.0,Healthcare
3991,3991,3991.0,4597.0,SANM,Sanmina Corporation Common Stock,3585528469.0,Information Technology
3992,3992,3992.0,4598.0,SANW,S&W Seed Company Common Stock (NV),54134631.0,Consumer Staples
3993,3993,3993.0,4599.0,SAR,Saratoga Investment Corp New,325593179.0,Industrials
3994,3994,3994.0,4600.0,SASI,Sigma Additive Solutions Inc. Common Stock,3845859.0,Information Technology
3995,3995,3995.0,4601.0,SASR,Sandy Spring Bancorp Inc. Common Stock,1019110824.0,Financials
3996,3996,3996.0,4603.0,SATS,EchoStar  Corporation Common Stock,1538986154.0,Consumer Discretionary
3997,3997,3997.0,4604.0,SAVA,Cassava Sciences Inc. Common Stock,912756632.0,Healthcare
3998,3998,3998.0,4605.0,SAVE,Spirit Airlines Inc. Common Stock,2072965415.0,Consumer Discretionary
3999,3999,3999.0,4608.0,SBAC,SBA Communications Corporation Class A Common Stock,25766357837.0,Real Estate
4000,4000,4000.0,4609.0,SBCF,Seacoast Banking Corporation of Florida Common Stock,1907094073.0,Financials
4001,4001,4001.0,4610.0,SBFG,SB Financial Group Inc. Common Stock,86240338.0,Financials
4002,4002,4002.0,4611.0,SBGI,Sinclair Inc. Class A Common Stock,868677007.0,Industrials
4003,4003,4003.0,4612.0,SBH,Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock,1294958239.0,Consumer Discretionary
4004,4004,4004.0,4613.0,SBI,Western Asset Intermediate Muni Fund Inc Common Stock,0.0,Financials
4005,4005,4005.0,4614.0,SBIG,SpringBig Holdings Inc. Common Stock,11045745.0,Information Technology
4006,4006,4006.0,4616.0,SBOW,SilverBow Resorces Inc. Common Stock,671943227.0,Energy
4007,4007,4007.0,4617.0,SBR,Sabine Royalty Trust Common Stock,962236770.0,Energy
4008,4008,4008.0,4618.0,SBRA,Sabra Health Care REIT Inc. Common Stock,2765093970.0,Real Estate
4009,4009,4009.0,4619.0,SBSI,Southside Bancshares Inc. Common Stock,796004661.0,Financials
4010,4010,4010.0,4620.0,SBT,Sterling Bancorp Inc. Common Stock,283924781.0,Financials
4011,4011,4011.0,4621.0,SBUX,Starbucks Corporation Common Stock,113642632000.0,Consumer Discretionary
4012,4012,4012.0,4622.0,SCAQ,Stratim Cloud Acquisition Corp. Class A Common Stock,0.0,Financials
4013,4013,4013.0,4624.0,SCCB,Sachem Capital Corp. 7.125% Notes due 2024,1079920324.0,Real Estate
4014,4014,4014.0,4625.0,SCCC,Sachem Capital Corp. 7.75% Notes due 2025,1042285166.0,Real Estate
4015,4015,4015.0,4626.0,SCCD,Sachem Capital Corp. 6.00% Notes due 2026,913640397.0,Real Estate
4016,4016,4016.0,4630.0,SCCO,Southern Copper Corporation Common Stock,54843832399.0,Materials
4017,4017,4017.0,4631.0,SCD,LMP Capital and Income Fund Inc. Common Stock,0.0,Financials
4018,4018,4018.0,4632.0,SCE-PG,SCE Trust II Trust Preferred Securities,19280370693.93007,Utilities
4019,4019,4019.0,4633.0,SCE-PH,SCE Trust III Fixed/Floating Rate Trust Preference Securities,7836140598.904445,Financials
4020,4020,4020.0,4634.0,SCE-PJ,Southern California Edison Company 5.375% Fixed-to-Floating Rate Trust Preference Securities,7836140598.904445,Financials
4021,4021,4021.0,4635.0,SCE-PK,Southern California Edison Company 5.45% Fixed-to-Floating Rate Trust Preference Securities,19280370693.93007,Utilities
4022,4022,4022.0,4636.0,SCE-PL,SCE TRUST VI,7836140598.904445,Financials
4023,4023,4023.0,4637.0,SCHL,Scholastic Corporation Common Stock,1332528307.0,Consumer Discretionary
4024,4024,4024.0,4638.0,SCHN,Schnitzer Steel Industries Inc. Class A Common Stock,806352116.0,Consumer Discretionary
4025,4025,4025.0,4639.0,SCHW,Charles Schwab Corporation (The) Common Stock,105252676502.0,Financials
4026,4026,4026.0,4640.0,SCHW-PD,The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock Series D,50238500864.0,Financials
4027,4027,4027.0,4641.0,SCHW-PJ,The Charles Schwab Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.450% Non-Cumulative Perpetual Preferred Stock Series J,7836140598.904444,Financials
4028,4028,4028.0,4642.0,SCI,Service Corporation International Common Stock,19456566453.0,Consumer Discretionary
4029,4029,4029.0,4643.0,SCKT,Socket Mobile Inc. Common Stock,9769269.0,Information Technology
4030,4030,4030.0,4644.0,SCL,Stepan Company Common Stock,2014732482.0,Consumer Discretionary
4031,4031,4031.0,4645.0,SCLX,Scilex Holding Company Common Stock,834988480.0,Healthcare
4032,4032,4032.0,4647.0,SCM,Stellus Capital Investment Corporation Common Stock,299201313.0,Financials
4033,4033,4033.0,4648.0,SCOR,comScore Inc. Common Stock,68743962.0,Consumer Discretionary
4034,4034,4034.0,4649.0,SCPH,scPharmaceuticals Inc. Common Stock,322279348.0,Healthcare
4035,4035,4035.0,4650.0,SCPL,SciPlay Corporation Class A Common Stock,2447122448.0,Information Technology
4036,4036,4036.0,4654.0,SCS,Steelcase Inc. Common Stock,847810960.0,Consumer Discretionary
4037,4037,4037.0,4655.0,SCSC,ScanSource Inc. Common Stock,734293834.0,Information Technology
4038,4038,4038.0,4656.0,SCTL,Societal CDMO Inc. Common Stock,84107453.0,Healthcare
4039,4039,4039.0,4657.0,SCU,Sculptor Capital Management Inc. Class A Common Stock,558076629.0,Financials
4040,4040,4040.0,4658.0,SCVL,Shoe Carnival Inc. Common Stock,659607907.0,Consumer Discretionary
4041,4041,4041.0,4659.0,SCWO,374Water Inc. Common Stock,227088961.0,Consumer Discretionary
4042,4042,4042.0,4660.0,SCWX,SecureWorks Corp. Class A Common Stock,627547070.0,Information Technology
4043,4043,4043.0,4661.0,SCX,L.S. Starrett Company (The) Common Stock,76335528.0,Consumer Discretionary
4044,4044,4044.0,4662.0,SCYX,SCYNEXIS Inc. Common Stock,103344361.0,Healthcare
4045,4045,4045.0,4663.0,SD,SandRidge Energy Inc. Common Stock,567545593.0,Energy
4046,4046,4046.0,4664.0,SDAC,Sustainable Development Acquisition I Corp. Class A Common Stock,0.0,Financials
4047,4047,4047.0,4665.0,SDACU,Sustainable Development Acquisition I Corp. Unit,0.0,Financials
4048,4048,4048.0,4667.0,SDC,SmileDirectClub Inc. Class A Common Stock,234224675.0,Healthcare
4049,4049,4049.0,4668.0,SDGR,Schrodinger Inc. Common Stock,3689512036.0,Healthcare
4050,4050,4050.0,4669.0,SDIG,Stronghold Digital Mining Inc. Class A Common Stock,714705564.0,Financials
4051,4051,4051.0,4670.0,SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,32778603190.0,Consumer Discretionary
4052,4052,4052.0,4671.0,SEAC,SeaChange International Inc. Common Stock,21165360.0,Information Technology
4053,4053,4053.0,4672.0,SEAS,SeaWorld Entertainment Inc. Common Stock,3605776015.0,Healthcare
4054,4054,4054.0,4673.0,SEAT,Vivid Seats Inc. Class A Common Stock,1510206273.0,Industrials
4055,4055,4055.0,4674.0,SEATW,Vivid Seats Inc. Warrant,372164970.0,Industrials
4056,4056,4056.0,4675.0,SEB,Seaboard Corporation Common Stock,4092883538.0,Industrials
4057,4057,4057.0,4676.0,SEE,Sealed Air Corporation Common Stock,6045459322.0,Industrials
4058,4058,4058.0,4677.0,SEEL,Seelos Therapeutics Inc. Common Stock,149827649.0,Healthcare
4059,4059,4059.0,4678.0,SEER,Seer Inc. Class A Common Stock,293847481.0,Healthcare
4060,4060,4060.0,4679.0,SEIC,SEI Investments Company Common Stock,7934378298.0,Financials
4061,4061,4061.0,4680.0,SELB,Selecta Biosciences Inc. Common Stock,167235411.0,Healthcare
4062,4062,4062.0,4681.0,SELF,Global Self Storage Inc. Common Stock,54939466.0,Real Estate
4063,4063,4063.0,4682.0,SEM,Select Medical Holdings Corporation Common Stock,3860844226.0,Healthcare
4064,4064,4064.0,4683.0,SEMR,SEMrush Holdings Inc. Class A Common Stock,1342216263.0,Information Technology
4065,4065,4065.0,4684.0,SENEA,Seneca Foods Corp. Class A Common Stock,267016624.0,Consumer Staples
4066,4066,4066.0,4685.0,SENEB,Seneca Foods Corp. Class B Common Stock,275752587.0,Consumer Staples
4067,4067,4067.0,4686.0,SENS,Senseonics Holdings Inc. Common Stock,392151149.0,Industrials
4068,4068,4068.0,4687.0,SEPA,SEP Acquisition Corp Class A Common Stock,0.0,Financials
4069,4069,4069.0,4688.0,SERA,Sera Prognostics Inc. Class A Common Stock,102161416.0,Healthcare
4070,4070,4070.0,4689.0,SEVN,Seven Hills Realty Trust Common Stock,154422051.0,Real Estate
4071,4071,4071.0,4690.0,SF,Stifel Financial Corporation Common Stock,19809906256.0,Financials
4072,4072,4072.0,4691.0,SF-PB,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th  Interest in a Share of 6.25% Non-Cumulative  Preferred Stock Series B,3498575616.0,Financials
4073,4073,4073.0,4692.0,SF-PC,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 6.125% Non Cumulative Preferred Stock Series C,7836140598.904446,Financials
4074,4074,4074.0,4693.0,SF-PD,Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 4.50% Non-Cumulative Preferred Stock Series D,7836140598.904444,Financials
4075,4075,4075.0,4695.0,SFBC,Sound Financial Bancorp Inc. Common Stock,93406830.0,Financials
4076,4076,4076.0,4696.0,SFBS,ServisFirst Bancshares Inc. Common Stock,2234252553.0,Financials
4077,4077,4077.0,4697.0,SFE,Safeguard Scientifics Inc. Common Stock,26581611.0,Financials
4078,4078,4078.0,4698.0,SFIX,Stitch Fix Inc. Class A Common Stock,482373259.0,Consumer Discretionary
4079,4079,4079.0,4699.0,SFM,Sprouts Farmers Market Inc. Common Stock,3863280392.0,Consumer Staples
4080,4080,4080.0,4700.0,SFNC,Simmons First National Corporation Class A Common Stock,2190031418.0,Financials
4081,4081,4081.0,4701.0,SFR,Appreciate Holdings Inc. Class A Common Stock,8935500.0,Financials
4082,4082,4082.0,4702.0,SFST,Southern First Bancshares Inc. Common Stock,200475057.0,Financials
4083,4083,4083.0,4703.0,SFT,Shift Technologies Inc. Class A Common Stock,33235589.0,Consumer Discretionary
4084,4084,4084.0,4704.0,SG,Sweetgreen Inc. Class A Common Stock,1713019376.0,Consumer Discretionary
4085,4085,4085.0,4705.0,SGA,Saga Communications Inc. Class A Common Stock (FL),128042991.0,Consumer Discretionary
4086,4086,4086.0,4706.0,SGBX,Safe & Green Holdings Corp. Common Stock,14874690.0,Consumer Discretionary
4087,4087,4087.0,4707.0,SGC,Superior Group of Companies Inc. Common Stock,162178407.0,Consumer Discretionary
4088,4088,4088.0,4708.0,SGEN,Seagen Inc. Common Stock,36040139804.0,Healthcare
4089,4089,4089.0,4709.0,SGH,SMART Global Holdings Inc. Ordinary Shares,1342112116.0,Information Technology
4090,4090,4090.0,4710.0,SGHT,Sight Sciences Inc. Common Stock,390104240.0,Healthcare
4091,4091,4091.0,4711.0,SGII,Seaport Global Acquisition II Corp. Class A Common Stock,0.0,Financials
4092,4092,4092.0,4713.0,SGLY,Singularity Future Technology Ltd. Common Stock,10072296.0,Consumer Discretionary
4093,4093,4093.0,4714.0,SGMA,SigmaTron International Inc. Common Stock,18882993.0,Information Technology
4094,4094,4094.0,4715.0,SGMO,Sangamo Therapeutics Inc. Common Stock,240555742.0,Healthcare
4095,4095,4095.0,4716.0,SGRP,SPAR Group Inc. Common Stock,29414194.0,Consumer Discretionary
4096,4096,4096.0,4717.0,SGRY,Surgery Partners Inc. Common Stock,5494146501.0,Healthcare
4097,4097,4097.0,4718.0,SGTX,Sigilon Therapeutics Inc. Common Stock,54716750.0,Healthcare
4098,4098,4098.0,4719.0,SGU,Star Group L.P. Common Stock,464257278.0,Consumer Discretionary
4099,4099,4099.0,4720.0,SHAK,Shake Shack Inc. Class A Common Stock,3246876842.0,Consumer Discretionary
4100,4100,4100.0,4721.0,SHBI,Shore Bancshares Inc Common Stock,227825345.0,Financials
4101,4101,4101.0,4722.0,SHC,Sotera Health Company Common Stock,5090947799.0,Healthcare
4102,4102,4102.0,4723.0,SHCR,Sharecare Inc. Class A Common Stock,611190531.0,Information Technology
4103,4103,4103.0,4724.0,SHCRW,Sharecare Inc. Warrant,59331946.0,Information Technology
4104,4104,4104.0,4725.0,SHEN,Shenandoah Telecommunications Co Common Stock,937607173.0,Communication Services
4105,4105,4105.0,4726.0,SHFS,SHF Holdings Inc. Class A Common Stock,23810661.0,Financials
4106,4106,4106.0,4728.0,SHLS,Shoals Technologies Group Inc. Class A Common Stock,4029838258.0,Information Technology
4107,4107,4107.0,4729.0,SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,2174572460.0,Consumer Discretionary
4108,4108,4108.0,4730.0,SHO-PH,Sunstone Hotel Investors Inc. 6.125% Series H Cumulative Redeemable Preferred Stock,12008386916.324455,Consumer Discretionary
4109,4109,4109.0,4731.0,SHO-PI,Sunstone Hotel Investors Inc. 5.70% Series I Cumulative Redeemable Preferred Stock,12008386916.324455,Consumer Discretionary
4110,4110,4110.0,4732.0,SHOO,Steven Madden Ltd. Common Stock,2450528967.0,Consumer Discretionary
4111,4111,4111.0,4734.0,SHW,Sherwin-Williams Company (The) Common Stock,66259758890.0,Consumer Discretionary
4112,4112,4112.0,4735.0,SHYF,The Shyft Group Inc. Common Stock,722396129.0,Consumer Discretionary
4113,4113,4113.0,4736.0,SIBN,SI-BONE Inc. Common Stock,932729139.0,Healthcare
4114,4114,4114.0,4737.0,SIDU,Sidus Space Inc. Class A Common Stock,9462534.0,Communication Services
4115,4115,4115.0,4738.0,SIEB,Siebert Financial Corp. Common Stock,101858149.0,Financials
4116,4116,4116.0,4739.0,SIEN,Sientra Inc. Common Stock,50127500.0,Healthcare
4117,4117,4117.0,4740.0,SIF,SIFCO Industries Inc. Common Stock,15489471.0,Industrials
4118,4118,4118.0,4741.0,SIGA,SIGA Technologies Inc. Common Stock,359190055.0,Healthcare
4119,4119,4119.0,4742.0,SIGI,Selective Insurance Group Inc. Common Stock,5717780779.0,Financials
4120,4120,4120.0,4743.0,SIGIP,Selective Insurance Group Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.60% Non-Cumulative Preferred Stock Series B,990872293.0,Financials
4121,4121,4121.0,4744.0,SILK,Silk Road Medical Inc. Common Stock,1225568098.0,Healthcare
4122,4122,4122.0,4745.0,SILO,Silo Pharma Inc. Common Stock,6634421.0,Consumer Discretionary
4123,4123,4123.0,4746.0,SINT,SiNtx Technologies Inc. Common Stock,5670423.0,Healthcare
4124,4124,4124.0,4747.0,SIRI,Sirius XM Holdings Inc. Common Stock,17833319514.0,Consumer Discretionary
4125,4125,4125.0,4748.0,SITC,SITE Centers Corp. Common Stock,2820799458.0,Real Estate
4126,4126,4126.0,4749.0,SITC-PA,SITE Centers Corp. 6.375% Class A Preferred Shares,2206043904.0,Real Estate
4127,4127,4127.0,4750.0,SITE,SiteOne Landscape Supply Inc. Common Stock,7494396375.0,Consumer Discretionary
4128,4128,4128.0,4751.0,SITM,SiTime Corporation Common Stock,2617533586.0,Information Technology
4129,4129,4129.0,4752.0,SIX,Six Flags Entertainment Corporation New Common Stock,2136243449.0,Consumer Discretionary
4130,4130,4130.0,4753.0,SJM,J.M. Smucker Company (The) New Common Stock,15608324932.0,Consumer Staples
4131,4131,4131.0,4754.0,SJT,San Juan Basin Royalty Trust Common Stock,347701618.0,Energy
4132,4132,4132.0,4755.0,SJW,SJW Group Common Stock (DE),2093057114.0,Utilities
4133,4133,4133.0,4758.0,SKIL,Skillsoft Corp. Class A Common Stock,202676933.0,Information Technology
4134,4134,4134.0,4759.0,SKIN,The Beauty Health Company Class A Common Stock,1164686176.0,Consumer Discretionary
4135,4135,4135.0,4760.0,SKT,Tanger Factory Outlet Centers Inc. Common Stock,2356058454.0,Real Estate
4136,4136,4136.0,4762.0,SKX,Skechers U.S.A. Inc. Common Stock,8030710533.0,Consumer Discretionary
4137,4137,4137.0,4763.0,SKY,Skyline Champion Corporation Common Stock,3657105349.0,Consumer Discretionary
4138,4138,4138.0,4764.0,SKYT,SkyWater Technology Inc. Common Stock,379789420.0,Information Technology
4139,4139,4139.0,4765.0,SKYW,SkyWest Inc. Common Stock,2128115831.0,Consumer Discretionary
4140,4140,4140.0,4767.0,SLAB,Silicon Laboratories Inc. Common Stock,5121743623.0,Information Technology
4141,4141,4141.0,4768.0,SLAC,Social Leverage Acquisition Corp I Class A Common Stock,103800589.0,Financials
4142,4142,4142.0,4769.0,SLACU,Social Leverage Acquisition Corp I Units each consisting of one share of Class A common stock and one-fourth of one redeemable warrant,103081179.0,Financials
4143,4143,4143.0,4771.0,SLAM,Slam Corp. Class A Ordinary Share,0.0,Financials
4144,4144,4144.0,4772.0,SLAMU,Slam Corp. Unit,0.0,Financials
4145,4145,4145.0,4774.0,SLCA,U.S. Silica Holdings Inc. Common Stock,1028803826.0,Industrials
4146,4146,4146.0,4775.0,SLDB,Solid Biosciences Inc. Common Stock,103104095.0,Healthcare
4147,4147,4147.0,4776.0,SLDP,Solid Power Inc. Class A Common Stock,531710803.0,Energy
4148,4148,4148.0,4778.0,SLG,SL Green Realty Corp Common Stock,2042673792.0,Real Estate
4149,4149,4149.0,4779.0,SLG-PI,SL Green Realty Corporation Preferred Series I,5302174720.0,Real Estate
4150,4150,4150.0,4780.0,SLGC,SomaLogic Inc. Class A Common Stock,430394737.0,Healthcare
4151,4151,4151.0,4782.0,SLGG,Super League Gaming Inc. Common Stock,14403088.0,Consumer Discretionary
4152,4152,4152.0,4783.0,SLGN,Silgan Holdings Inc. Common Stock,5134456410.0,Industrials
4153,4153,4153.0,4784.0,SLM,SLM Corporation Common Stock,3926868561.0,Financials
4154,4154,4154.0,4785.0,SLMBP,SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,13403558700.0,Financials
4155,4155,4155.0,4786.0,SLND,Southland Holdings Inc. Common Stock,258215947.0,Industrials
4156,4156,4156.0,4787.0,SLNG,Stabilis Solutions Inc. Common Stock,96644276.0,Utilities
